label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23
D,0.26735485,0.21088526,0.8700009,0.32701567,0.12833157,0.13085973,0.2165858,0.18283908,0.22563668,0.724249,0.47069585,0.3078129,0.3032504,0.22801253,0.21057613,0.108148515,0.11024376,0.16412233,0.20355302,0.18870786,0.29070675,0.23791549,0.2352609,0.32160696
D,0.25578657,0.2318989,0.90851545,0.29124013,0.1508221,0.11417651,0.2073945,0.1646552,0.15658195,0.72916347,0.4100962,0.29352242,0.30604935,0.26035497,0.1552405,0.09720478,0.114040375,0.12162268,0.1486567,0.20661984,0.19461383,0.21048476,0.25147843,0.32399157
D,0.40481037,0.44535336,0.84796613,0.39443716,0.22707051,0.23349383,0.29990163,0.40643874,0.4578465,0.7210288,0.50613385,0.5158123,0.2733571,0.2958071,0.19316363,0.09728792,0.13828692,0.14717893,0.16414097,0.29571372,0.3301241,0.26463506,0.2514971,0.3165787
D,0.16543336,0.1513946,0.938807,0.35874224,0.10890661,0.10879708,0.12047839,0.13384351,0.1819444,0.45746234,0.2666027,0.21264523,0.21756372,0.19274041,0.15665308,0.05450926,0.10807639,0.12394641,0.11088869,0.18235803,0.26177663,0.24320489,0.24343958,0.29640666
D,0.23220369,0.19141662,0.9056481,0.4034065,0.06649268,0.06868835,0.24876356,0.15753019,0.17928648,0.2822318,0.2237806,0.27653146,0.32870662,0.26371485,0.19435832,0.08037506,0.07778199,0.09247856,0.14489062,0.1617617,0.28191537,0.22641723,0.23194082,0.3700284
D,0.16485696,0.16982673,0.89887863,0.35570657,0.07379391,0.06784031,0.18741909,0.13255791,0.13247304,0.40920535,0.24651247,0.22034161,0.1874881,0.19406722,0.2385642,0.11287611,0.055385847,0.06534935,0.2358714,0.1363942,0.13073029,0.21065383,0.15732415,0.27867228
D,0.33110246,0.3157881,0.88373417,0.33207467,0.13081893,0.15346323,0.1796739,0.1887779,0.20049933,0.5652724,0.3986485,0.3865258,0.31820938,0.30861136,0.16343562,0.069833934,0.12557767,0.15881069,0.17825048,0.22714004,0.2414778,0.3224249,0.2956191,0.34676948
D,0.3123986,0.2745176,0.9440452,0.36731258,0.1207627,0.11715856,0.1901602,0.15761906,0.21189073,0.51698273,0.3444751,0.42682314,0.29559144,0.27682802,0.13099377,0.08691557,0.12842762,0.12837891,0.14712846,0.19017768,0.2908876,0.22840774,0.2361082,0.38868925
D,0.293281,0.31443155,0.90089643,0.35810244,0.10594554,0.13100666,0.2212343,0.18853037,0.21880811,0.68490255,0.43248814,0.3635571,0.30066386,0.30155832,0.16071825,0.089149006,0.0934786,0.10559645,0.16905254,0.2290228,0.27560785,0.21347971,0.26423743,0.3327333
D#,0.35509893,0.283875,0.3363742,0.59621894,0.15080763,0.19063121,0.3268887,0.5280515,0.36585036,0.36994022,0.95792615,0.38307065,0.271325,0.19505551,0.20310062,0.15110855,0.10252933,0.086782284,0.1147227,0.20285992,0.27527338,0.27307227,0.116798475,0.28037545
D#,0.17681621,0.17343885,0.16140811,0.7152563,0.11644253,0.12856342,0.11286437,0.36991766,0.19148467,0.202343,0.9822834,0.2101371,0.22284144,0.223872,0.19839278,0.19159381,0.14572053,0.111754335,0.14538892,0.09811936,0.20389561,0.23715667,0.06540783,0.23713677
D#,0.11162194,0.10378967,0.10884619,0.40622318,0.06236752,0.103582025,0.06925352,0.22741498,0.111814655,0.119046934,1.0,0.13545893,0.16096346,0.14883703,0.13288161,0.19230653,0.057739407,0.059959717,0.08812029,0.089685895,0.12465329,0.145914,0.0,0.17105912
D#,0.25019664,0.19773932,0.17241353,0.58587617,0.13511002,0.12620798,0.13646461,0.4178247,0.19365706,0.20449658,0.95469856,0.29646894,0.23286548,0.20004316,0.17278586,0.19766308,0.2006295,0.19002111,0.19234595,0.1967552,0.1925677,0.22275105,0.12619285,0.27512276
D#,0.28083873,0.19647995,0.23814864,0.51808876,0.11440581,0.11324618,0.14267889,0.25324988,0.20611678,0.23261812,0.9559298,0.30364755,0.34824616,0.2507002,0.2966572,0.122114755,0.12661053,0.12738761,0.19842267,0.24983197,0.2692956,0.28015396,0.12172081,0.3279182
D#,0.26499763,0.19943945,0.23547697,0.50874805,0.11858664,0.14792961,0.1237163,0.22517887,0.18239896,0.19374399,0.9485114,0.32769948,0.30780908,0.2593492,0.29242462,0.1430659,0.17353101,0.13558446,0.19589517,0.20577182,0.30340987,0.24968679,0.11571333,0.3255617
D#,0.25577602,0.16725618,0.19849719,0.5848724,0.1345252,0.1533961,0.125599,0.32543144,0.18732482,0.21621771,0.90791583,0.35174417,0.31250992,0.2095929,0.22946258,0.2609476,0.19532976,0.15183537,0.18574715,0.17733923,0.27791235,0.26195654,0.15812503,0.3611937
D#,0.21556102,0.16434361,0.17508166,0.53006846,0.10549527,0.14828564,0.10305919,0.19493884,0.14645138,0.1492726,0.958539,0.30367023,0.26698142,0.24604073,0.25131816,0.2213768,0.14994228,0.13998939,0.19578208,0.17736985,0.24540213,0.19675612,0.11746352,0.30942166
D#,0.3678881,0.28992727,0.323758,0.7941114,0.16072203,0.19076462,0.19266817,0.67090297,0.35690728,0.32411945,0.7763833,0.43243644,0.26638323,0.22175214,0.2759002,0.23231848,0.12908928,0.11055066,0.13836159,0.2855327,0.26235303,0.19997017,0.1477412,0.31322622
D#,0.41316915,0.37302345,0.329028,0.36548048,0.19383933,0.24936621,0.25520822,0.37559715,0.3653931,0.37453538,0.962596,0.4448628,0.30708447,0.26719034,0.22056697,0.13583873,0.14652026,0.14239873,0.19609553,0.18748994,0.26256767,0.26767915,0.10931118,0.2913041
D#,0.3481628,0.2893822,0.2802719,0.75217336,0.17494477,0.20861974,0.2065604,0.7374774,0.3275016,0.3204076,0.8703016,0.3244286,0.28965992,0.23106848,0.19747794,0.23477902,0.13019888,0.11287339,0.1791425,0.22859842,0.24565257,0.26119405,0.1567174,0.24334615
D#,0.23453884,0.1886587,0.21564986,0.44518828,0.11049148,0.10115689,0.12909435,0.38731912,0.21400544,0.2608572,0.95256734,0.26852286,0.30042568,0.25748026,0.29115546,0.1205819,0.13046454,0.12290737,0.17088525,0.15802257,0.23313388,0.28011602,0.11384821,0.3036888
D#,0.26131025,0.22464082,0.22665255,0.7380546,0.13001068,0.13495152,0.13829185,0.6873311,0.25394246,0.26948383,0.89787835,0.34203294,0.24197486,0.22925892,0.19384348,0.23999096,0.11758343,0.114705905,0.13438311,0.29843307,0.21786295,0.26400384,0.117328584,0.31168157
D#,0.23410203,0.19031377,0.17972437,0.7031968,0.106605865,0.107135884,0.13304417,0.7607141,0.29241854,0.23410326,0.5601842,0.27802232,0.26310867,0.22366218,0.20951788,0.28470844,0.12529814,0.13075785,0.15137623,0.33297834,0.27692115,0.26794904,0.24927515,0.30132905
D#,0.25155553,0.22424193,0.21309923,0.6542771,0.115671284,0.14002599,0.14715354,0.53016937,0.2671245,0.23746449,0.7500868,0.2910518,0.26503503,0.24677306,0.21338193,0.31871915,0.11326994,0.09400304,0.17792381,0.29724824,0.2770849,0.26488194,0.30511224,0.2757786
D#,0.21732435,0.17075688,0.17923136,0.5015412,0.13127908,0.15039872,0.12447073,0.36243236,0.16877937,0.2005824,0.9372161,0.29015237,0.27440065,0.24154337,0.20767458,0.23075674,0.18352789,0.17203808,0.20885785,0.23645945,0.2734493,0.2357694,0.13735005,0.30179548
D#,0.21210876,0.1482077,0.14429376,0.37926126,0.10309689,0.11612932,0.09537495,0.2798159,0.14106932,0.17112726,0.95762104,0.27989373,0.29422536,0.21285541,0.19024628,0.23740898,0.15814754,0.16956156,0.16161588,0.15076327,0.23563789,0.19041038,0.12563226,0.29232296
D#,0.25008,0.15753241,0.15499127,0.47831312,0.088419005,0.11756763,0.08229976,0.25956425,0.12430916,0.16522354,0.9557999,0.41431817,0.29027885,0.20473748,0.16978915,0.17329599,0.1256742,0.112250015,0.13229533,0.13092253,0.19332586,0.19089504,0.11374933,0.370902
D#,0.20939128,0.19621797,0.20284729,0.20642409,0.10846384,0.15331054,0.5347436,0.39402616,0.22528856,0.21130186,0.9770892,0.26213503,0.23960558,0.19602923,0.21887146,0.11252219,0.13844611,0.16644321,0.17322655,0.18164364,0.26001355,0.23669627,0.07424025,0.30590153
D#,0.24595691,0.18634409,0.22345805,0.60074824,0.11071585,0.13014969,0.10547909,0.35609522,0.1397247,0.1687624,0.93690765,0.3598567,0.27598718,0.21655545,0.1836957,0.20247428,0.15159927,0.1373564,0.14660494,0.25357264,0.1819313,0.16721828,0.1325896,0.34128866
D#,0.19362645,0.15861541,0.16556948,0.42392206,0.08310222,0.10390816,0.101936646,0.44916245,0.19326386,0.16027512,0.95615566,0.2102514,0.238964,0.19098248,0.16281101,0.09920785,0.110301994,0.103423886,0.12508327,0.15755746,0.25973064,0.18338564,0.120221846,0.24558455
D#,0.26974878,0.21471652,0.25761506,0.5472911,0.14388736,0.13964684,0.12947221,0.41975924,0.19248606,0.17979589,0.96326345,0.35681266,0.28928536,0.25293893,0.24665314,0.21993412,0.18701798,0.1571892,0.16575058,0.23758389,0.23698187,0.18362796,0.094889805,0.3167736
D#,0.26166722,0.20210744,0.23099037,0.6588095,0.08541039,0.1251841,0.13851415,0.44103912,0.14695011,0.17069525,0.8739302,0.32562637,0.3050638,0.22663076,0.21872564,0.25508365,0.09294737,0.11088584,0.13863002,0.25569686,0.19133475,0.21020997,0.18307753,0.32636276
D#,0.26028773,0.21267211,0.22556335,0.86459476,0.1286384,0.1609443,0.15810739,0.28391883,0.25180298,0.23374008,0.834339,0.25291094,0.23810992,0.22009155,0.1835184,0.21364304,0.122525156,0.12685376,0.16098294,0.21690463,0.25825164,0.18899271,0.16817647,0.23371506
D#,0.14944962,0.12592684,0.12200506,0.5726051,0.07421077,0.07630123,0.06986244,0.1317596,0.1495436,0.16566594,0.9800696,0.2030343,0.20576578,0.16918449,0.16146995,0.13010143,0.11387212,0.09335535,0.108356714,0.14028612,0.23906535,0.23026608,0.076843195,0.30172384
D#m,0.18157783,0.9591829,0.18008943,0.13471475,0.28959772,0.09139208,0.108855054,0.13034084,0.4226426,0.14709099,0.14972311,0.18191724,0.27509457,0.10629809,0.29931843,0.21916366,0.12814906,0.15923043,0.20459712,0.22862726,0.17438991,0.2195903,0.22214459,0.26372468
D#m,0.27438024,0.25851622,0.2358056,0.4278977,0.13497922,0.14834279,0.8950931,0.23725475,0.25869653,0.28684318,0.6518959,0.31133196,0.22271568,0.17138869,0.22259577,0.12796727,0.1326359,0.13011074,0.2290255,0.1868933,0.18123817,0.17377067,0.20767336,0.2345279
D#m,0.20628175,0.20195429,0.21843593,0.8531437,0.13736273,0.1151836,0.29951012,0.18479314,0.23994443,0.19875924,0.5506949,0.27766627,0.21868326,0.23787725,0.2194463,0.24950753,0.08546115,0.09026611,0.09772271,0.22991484,0.30188668,0.19997506,0.26519495,0.27892613
D#m,0.17437546,0.17944475,0.17786172,0.9247594,0.17508078,0.11483053,0.5201753,0.16801639,0.20019701,0.18313357,0.49432752,0.24139574,0.2157285,0.22376011,0.17860232,0.16694385,0.109678276,0.11810509,0.18312055,0.2075434,0.24184644,0.19617401,0.27386722,0.27984038
D#m,0.1447238,0.14260055,0.14234807,0.88582426,0.07080528,0.08913402,0.61795163,0.13047901,0.15508561,0.17306837,0.43368512,0.19234319,0.21196623,0.13824789,0.1582793,0.23104787,0.07946655,0.09793126,0.2017031,0.1716036,0.21423885,0.24728428,0.31201953,0.27165297
D#m,0.24667212,0.24421759,0.2339195,0.8608449,0.1302832,0.13621971,0.5105797,0.21255499,0.24323682,0.29436627,0.5365612,0.31036142,0.27220047,0.2730994,0.2673505,0.20997962,0.14133677,0.1657994,0.18839188,0.25333646,0.29967773,0.32983407,0.30085784,0.32497248
D#m,0.14705797,0.15055601,0.110520266,0.9433519,0.09042485,0.07867201,0.50953525,0.10763282,0.15208273,0.16238308,0.3307001,0.1737548,0.20933834,0.17573327,0.12042421,0.1520077,0.1262911,0.106880814,0.12968558,0.12869962,0.18460159,0.20810953,0.31306452,0.218936
D#m,0.16950272,0.18652532,0.17316827,0.6755028,0.101137884,0.117980495,0.43512356,0.100017674,0.1324286,0.15548949,0.9706606,0.2648513,0.23755412,0.22745602,0.20706849,0.20232956,0.14365356,0.11901034,0.15713911,0.12699552,0.20304394,0.20350073,0.079236194,0.28659752
D#m,0.18407069,0.18539813,0.14556156,0.44608516,0.11267817,0.11415807,0.36828744,0.11221351,0.11417289,0.13229635,0.9470374,0.2666756,0.26613152,0.19533058,0.18894286,0.24262513,0.14127117,0.11870224,0.2685615,0.13763642,0.16681756,0.15200771,0.14105292,0.28681648
D#m,0.20421948,0.22905652,0.16998443,0.59051216,0.091024496,0.12524712,0.3283593,0.1147208,0.13733664,0.1728029,0.9648805,0.2603841,0.2707459,0.24342658,0.21667202,0.2230747,0.1143045,0.10763673,0.162949,0.19212995,0.21948165,0.2468729,0.08998354,0.30571818
D#m,0.28941107,0.24835137,0.22946525,0.30911553,0.12087411,0.12983412,0.94529575,0.20071286,0.22658865,0.22927336,0.60317576,0.2762674,0.30285835,0.17973675,0.22071244,0.101390064,0.14432763,0.14502928,0.14947164,0.18052462,0.1920891,0.16385944,0.1427164,0.2631846
D#m,0.15956348,0.96848494,0.116945244,0.100039706,0.49989188,0.099723384,0.1032162,0.15167585,0.43200853,0.13970545,0.14713615,0.18148069,0.24673416,0.09875259,0.18420419,0.14025678,0.07610659,0.17606017,0.19443335,0.2882938,0.14172925,0.22002667,0.22415854,0.26317817
D#m,0.22834103,0.2118259,0.18970108,0.33268434,0.10199927,0.10480979,0.9142212,0.19714087,0.2851549,0.26926273,0.33826646,0.27170882,0.22343262,0.15404706,0.15849549,0.070767656,0.09514898,0.09559653,0.20499238,0.1910391,0.27623287,0.23137514,0.23615627,0.2645554
D#m,0.21768527,0.24895862,0.17564984,0.2521455,0.0933092,0.13177271,0.8392549,0.19026345,0.2538197,0.25414702,0.86799186,0.22566275,0.1947783,0.16918272,0.13010512,0.05622074,0.09290109,0.116299726,0.2403089,0.20122989,0.25227746,0.24073108,0.13069002,0.21761946
D#m,0.14460562,0.12936257,0.1315642,0.24311024,0.08086268,0.08800779,0.91031694,0.13495019,0.15129834,0.16883244,0.5715354,0.16024674,0.21060175,0.18772824,0.16960786,0.09924229,0.13495511,0.1416593,0.1904224,0.1981363,0.23777696,0.2454999,0.22788395,0.22762893
D#m,0.15460102,0.1630265,0.15882115,0.45474505,0.08658944,0.116138965,0.9260509,0.13661103,0.16688569,0.20435768,0.450619,0.17133643,0.21005909,0.24529213,0.24447218,0.16564392,0.12192733,0.19532277,0.15973467,0.19054438,0.24412017,0.27841944,0.28960449,0.22302642
D#m,0.19680116,0.124846764,0.12477794,0.34992418,0.06473735,0.08886837,0.86097455,0.14819165,0.14673416,0.13531582,0.57041097,0.19733027,0.3157795,0.17130622,0.17769024,0.12778915,0.089209855,0.12961535,0.25546542,0.24034028,0.23559628,0.1861146,0.23508747,0.30189928
D#m,0.3480731,0.22395276,0.15162961,0.3517153,0.10735018,0.13373457,0.72535497,0.14959279,0.14116667,0.14683643,0.89305526,0.29449835,0.23269346,0.20936626,0.16776986,0.15113193,0.14545666,0.1390569,0.22893515,0.17220524,0.2225093,0.16686895,0.15599293,0.30777887
D#m,0.18769321,0.9447675,0.152166,0.18781076,0.7455265,0.086406454,0.086932674,0.14062585,0.79119825,0.14644109,0.16344024,0.22220668,0.18873936,0.10510337,0.1496609,0.09637015,0.19819,0.09189544,0.088458434,0.11355153,0.20865066,0.11887427,0.15187456,0.21068278
D#m,0.1623924,0.9767156,0.120864354,0.09451698,0.46021506,0.06911236,0.074565284,0.09596614,0.35662156,0.12779865,0.16056949,0.17927687,0.25832787,0.07592896,0.21997897,0.15100397,0.04612771,0.12360315,0.14882421,0.15886925,0.18521947,0.21665725,0.23683378,0.27319232
D#m,0.1768368,0.9487627,0.13723604,0.08800004,0.5209495,0.07941622,0.07110516,0.08943853,0.54727554,0.13401842,0.16554499,0.17965549,0.2720218,0.12367074,0.14997144,0.09241866,0.1514826,0.08772874,0.12126196,0.14119436,0.26174042,0.20725165,0.3164121,0.24896546
D#m,0.17721076,0.8568642,0.15875085,0.123602465,0.46717468,0.09947968,0.09876491,0.14386009,0.4415634,0.15150337,0.11390906,0.17855674,0.2817251,0.28469053,0.2634405,0.2159388,0.16245262,0.16793531,0.20151037,0.2908285,0.29218328,0.27698982,0.19829531,0.26439345
D#m,0.2307671,0.88392526,0.14279824,0.13566826,0.39843884,0.11672281,0.07564088,0.104092546,0.5909322,0.15082322,0.17902933,0.38982746,0.24387358,0.17466192,0.14106372,0.15265708,0.1804527,0.11753804,0.10705892,0.17047949,0.27047268,0.22453675,0.25908235,0.32902434
D#m,0.24321961,0.90263444,0.1505981,0.13742809,0.5383016,0.11815041,0.085465126,0.10325445,0.6434463,0.14006089,0.16743682,0.3694323,0.28368115,0.21064606,0.18080288,0.15986297,0.15943454,0.11765556,0.1356149,0.18196753,0.21253064,0.18927507,0.24262787,0.31685972
D#m,0.2675462,0.8402442,0.19374555,0.13998552,0.6796664,0.13813336,0.09565293,0.12616542,0.68134874,0.16191363,0.16086113,0.38391432,0.2913637,0.20716447,0.24916634,0.13158414,0.21256237,0.13020052,0.14637856,0.20853208,0.25486752,0.23467532,0.19456716,0.3146306
Dm,0.20502347,0.20231277,0.9471729,0.121231124,0.11604551,0.46914983,0.13700482,0.16014755,0.18062033,0.5669856,0.24873321,0.23583072,0.24038395,0.19364958,0.14525412,0.11505206,0.09386157,0.13730372,0.120850034,0.1655252,0.17978875,0.26966423,0.27342638,0.24146003
Dm,0.2807657,0.24900436,0.93154967,0.19179058,0.19472499,0.39870855,0.1689961,0.21328598,0.27004042,0.5786423,0.29653305,0.2960715,0.23428342,0.23648576,0.1590262,0.17341855,0.14021051,0.1388702,0.14522636,0.20760997,0.23821287,0.23858869,0.28212395,0.26362377
Dm,0.1926888,0.16003655,0.9575483,0.105437756,0.106869526,0.1436939,0.092364885,0.12072195,0.14925975,0.29683656,0.16234037,0.19037567,0.278143,0.22937053,0.1320566,0.15800773,0.16448797,0.12960428,0.14842266,0.18766321,0.21637109,0.2257272,0.25140348,0.291372
Dm,0.18784967,0.12546569,0.92945415,0.09163253,0.109840736,0.31429222,0.09099101,0.10546485,0.1542287,0.35501558,0.16245706,0.19499387,0.25523174,0.17153198,0.18473828,0.1235474,0.14070651,0.068737134,0.13231084,0.16335456,0.227551,0.2166844,0.2766558,0.3029587
Dm,0.20040065,0.18299492,0.9579176,0.0980287,0.10316603,0.522725,0.12854908,0.12512311,0.13942514,0.43694526,0.12860781,0.16627404,0.30870974,0.3086653,0.11829281,0.15386872,0.13550083,0.10426059,0.21569996,0.21929125,0.22355989,0.23657843,0.21949764,0.27979854
Dm,0.18424173,0.18219066,0.93828124,0.11436549,0.10723775,0.41202474,0.09066276,0.11398066,0.1462532,0.4255232,0.2029395,0.18269448,0.26519737,0.25152355,0.13440727,0.15861586,0.144961,0.09962366,0.12271685,0.16549486,0.21393447,0.26678345,0.33738816,0.28384617
Dm,0.20643412,0.1781857,0.9336447,0.14533989,0.13699608,0.6689362,0.1448048,0.1560657,0.19021198,0.42785984,0.20698085,0.217959,0.22933395,0.19877462,0.17016745,0.19277854,0.19527489,0.12365963,0.16365618,0.1811917,0.21523547,0.2279975,0.25808758,0.246951
Dm,0.29644582,0.2557806,0.9169631,0.1682861,0.18095511,0.38429442,0.13360193,0.15703467,0.19282275,0.7240421,0.21245506,0.3018763,0.32064497,0.28917664,0.14415935,0.18953627,0.14403448,0.18690217,0.17468451,0.22783108,0.27427688,0.20351586,0.24752437,0.31062663
Dm,0.35027975,0.24745552,0.9244191,0.17503001,0.22722071,0.42360768,0.14686659,0.14781225,0.17970583,0.77957994,0.20999542,0.30635208,0.32747585,0.2777144,0.13649245,0.21446024,0.18024097,0.19547197,0.18535666,0.19871391,0.23149726,0.18305811,0.23551163,0.28336957
Dm,0.25283736,0.21087421,0.8770737,0.15975389,0.19969827,0.48270535,0.14668013,0.14447054,0.19849907,0.8485281,0.23390462,0.28831267,0.25719538,0.24820806,0.1475149,0.19273297,0.16124886,0.16661094,0.18977939,0.21387471,0.27115634,0.16044188,0.27262816,0.31763384
Dm,0.2863304,0.26598778,0.31570128,0.16831496,0.16782267,0.92505777,0.17593269,0.22830068,0.23838972,0.5766511,0.2946224,0.27680966,0.2388384,0.2413555,0.16108763,0.14900844,0.12328896,0.18529348,0.18575199,0.18563049,0.18068455,0.21486753,0.26353964,0.25064725
Dm,0.14845037,0.14303343,0.96367085,0.12978594,0.08422465,0.16150142,0.09358913,0.10426694,0.110708974,0.30270505,0.13664095,0.1507145,0.24697174,0.22520833,0.12027528,0.24861711,0.13533309,0.15332468,0.16564615,0.17812224,0.15448326,0.17162712,0.22814497,0.2709313
Dm,0.24654467,0.19746979,0.33082923,0.16435438,0.10420632,0.71538293,0.11683262,0.13861322,0.21722777,0.779118,0.21198623,0.2586449,0.23122808,0.22881791,0.20900863,0.16575994,0.096255004,0.30853304,0.092962995,0.1155698,0.16624032,0.23200719,0.19245565,0.28696236
Dm,0.25423816,0.21969956,0.376092,0.13559403,0.14328276,0.83017224,0.15607707,0.20586936,0.21239486,0.6741639,0.23584536,0.21637836,0.2783708,0.29834503,0.27225548,0.16709366,0.12459882,0.21830885,0.19652684,0.28692016,0.26229632,0.25551876,0.31045738,0.27261773
Dm,0.22763413,0.14827871,0.2561056,0.10846986,0.108961195,0.7679239,0.10305419,0.109285235,0.13993111,0.7720184,0.16018032,0.23580687,0.29986995,0.208972,0.19040652,0.18472466,0.13086595,0.27821755,0.15463503,0.16883557,0.20694654,0.21469665,0.20705077,0.33728224
Dm,0.22112194,0.20755534,0.33952263,0.13734156,0.11961545,0.8430751,0.13013639,0.14605255,0.1767884,0.4991979,0.22354953,0.23103188,0.28571522,0.27722028,0.24882965,0.1620479,0.15222189,0.27957237,0.14834855,0.1713549,0.21806107,0.26356763,0.2847461,0.3029388
Dm,0.36091486,0.3055187,0.5495272,0.22411254,0.17201348,0.4794844,0.1785099,0.23548101,0.2757991,0.9310959,0.32870686,0.32936877,0.27063176,0.2562663,0.2209754,0.17677222,0.14946917,0.22226836,0.16390201,0.21447776,0.25324175,0.1547083,0.30420655,0.26265115
Dm,0.26325008,0.22732568,0.6470476,0.1922684,0.14844112,0.6015234,0.18441029,0.15169083,0.17549585,0.86445665,0.27107272,0.30497646,0.25586966,0.25039798,0.2492699,0.17329632,0.13825266,0.2784273,0.15342475,0.21093027,0.19334418,0.19287267,0.2712911,0.33926716
Dm,0.15502372,0.15212244,0.96914494,0.10330686,0.100256294,0.19698371,0.10340774,0.09388325,0.12639017,0.2516254,0.15406644,0.16599898,0.25481367,0.22580272,0.111221924,0.1822801,0.13516864,0.1324268,0.18617605,0.14645648,0.20823878,0.23472756,0.2872354,0.28943068
Dm,0.13899462,0.12794687,0.9505187,0.07089631,0.064980924,0.19848451,0.0717164,0.07057861,0.08793648,0.2947069,0.11700727,0.1476969,0.26416826,0.19062793,0.16645151,0.11427574,0.093339905,0.085040726,0.10497063,0.11838867,0.15228604,0.21323466,0.20733806,0.26831517
Dm,0.21031345,0.17823507,0.9657174,0.1438521,0.10822628,0.20262618,0.1304988,0.16464928,0.17719807,0.3591687,0.16279209,0.18638608,0.33779398,0.25798476,0.09393561,0.23369093,0.1919414,0.15118721,0.24044667,0.30895674,0.30761918,0.31691542,0.27904162,0.30568448
Dm,0.13935898,0.15973146,0.98805565,0.11644228,0.09387985,0.26456273,0.09101017,0.108500116,0.124646425,0.31012878,0.13700874,0.1522551,0.21144477,0.2127942,0.0718658,0.18184213,0.1317746,0.13112096,0.10295709,0.15105161,0.17462482,0.23884657,0.18681577,0.2055913
Dm,0.3113152,0.3024161,0.9474428,0.11747119,0.13493212,0.42200428,0.12786391,0.13942511,0.19062744,0.580736,0.2521038,0.30004975,0.31579164,0.31228325,0.12996945,0.13417031,0.13153896,0.17353636,0.13118042,0.20056179,0.24420531,0.208615,0.30531162,0.29297602
Dm,0.26003072,0.24066386,0.9419193,0.12662452,0.12610105,0.33568987,0.14180969,0.1335196,0.16444626,0.65848446,0.2202251,0.3429185,0.26866588,0.22680555,0.1285956,0.17558613,0.1284608,0.12718445,0.1673428,0.21088634,0.21760859,0.25534004,0.25670317,0.3441679
Dm,0.3247558,0.27815208,0.874663,0.13015054,0.14378604,0.35624734,0.13845757,0.12599239,0.17110662,0.7721766,0.24385746,0.37245327,0.27694812,0.2757164,0.15871988,0.1446085,0.08606372,0.12959547,0.08680231,0.1094913,0.17298087,0.21124303,0.23864195,0.3400532
E,0.22501394,0.20853372,0.16652533,0.1479621,0.7334254,0.1302091,0.12563367,0.15745379,0.4728114,0.17695324,0.26153025,0.66257155,0.26363805,0.29124707,0.23930033,0.21451339,0.30938748,0.17068762,0.15843351,0.21860498,0.2536015,0.23628306,0.32195318,0.31934613
E,0.19822846,0.12401268,0.11562255,0.087660454,0.2923386,0.06954178,0.09606874,0.07410715,0.17637444,0.077504165,0.17276953,0.98897314,0.24092701,0.2168548,0.20351163,0.13039921,0.14923558,0.112529084,0.12151811,0.14090064,0.17983201,0.1331352,0.25384748,0.07126303
E,0.21723576,0.10256935,0.10365741,0.086413465,0.30645528,0.0670481,0.09253977,0.06892825,0.31608775,0.10244389,0.18781735,0.9691943,0.18192108,0.1534034,0.17212705,0.09860689,0.17051932,0.09577851,0.072765574,0.11667552,0.2160263,0.16934326,0.26036987,0.107875176
E,0.20283553,0.14495523,0.13296221,0.1491187,0.9049062,0.13520457,0.13631552,0.16808942,0.2671108,0.14208119,0.19954102,0.349978,0.29178122,0.19212744,0.18219504,0.14627464,0.19022427,0.21832529,0.19966115,0.2435583,0.24896583,0.19780308,0.28475693,0.33192745
E,0.18615074,0.14209452,0.13330132,0.14033894,0.8538309,0.09711328,0.09984813,0.15862954,0.22894032,0.14689867,0.2142742,0.26733947,0.30541345,0.21790408,0.19639333,0.15415235,0.272472,0.123420745,0.15647556,0.24754836,0.25063857,0.2213967,0.3306299,0.37964562
E,0.4015416,0.24609894,0.16627333,0.1571406,0.8173278,0.18011555,0.15034045,0.13960867,0.19003174,0.16833605,0.2736672,0.75959873,0.2974807,0.2646102,0.16883463,0.14150636,0.2250169,0.13897695,0.18210037,0.22738902,0.23239084,0.20530999,0.25901312,0.25734368
E,0.23028827,0.1696763,0.14760697,0.13378055,0.859383,0.1415227,0.08921036,0.120276876,0.2932626,0.14491805,0.40314168,0.41389406,0.2645972,0.24100904,0.21757162,0.14841783,0.22218314,0.13266727,0.15580012,0.19253047,0.20140208,0.17168659,0.35775656,0.3626841
E,0.24385355,0.19895947,0.17691524,0.14386854,0.8524085,0.099150196,0.10705311,0.18475252,0.39673874,0.16303222,0.22830607,0.33506063,0.33740103,0.27114618,0.2279172,0.18096237,0.25291818,0.13239779,0.13350725,0.25471258,0.30175844,0.21712087,0.32541788,0.36714092
E,0.1607093,0.12746526,0.11565011,0.08447017,0.8938163,0.104527235,0.0781888,0.12605907,0.47951236,0.16194789,0.12311165,0.23505265,0.27362636,0.21979977,0.19231266,0.12681143,0.22236842,0.10801024,0.14936636,0.2337443,0.31411463,0.22725292,0.20746312,0.22464257
E,0.35918522,0.24146211,0.24535705,0.22295383,0.76812303,0.129689,0.17227776,0.19231115,0.70596284,0.20131814,0.30738887,0.7670299,0.311726,0.26574698,0.2870594,0.17330588,0.22905025,0.12734877,0.15078843,0.22338633,0.198957,0.19764248,0.30025372,0.23595597
